SALK_207155,chr1:027080338,6.00E-149,W/27080338-27080622,JY127722.1
SALK_204801,chr1:027081263,1.00E-115,W/27081263-27081487,JS806106.1
SALK_201193,chr1:027099584,2.00E-137,W/27099584-27099847,JS804582.1
SALK_204274,chr1:027099884,2.00E-127,W/27099884-27100129,JS805910.1
SALK_201825,chr1:027100292,2.00E-19,W/27100292-27100358,JS804894.1
SALK_204838,chr1:027124012,1.00E-34,W/27124012-27124089,JS806117.1
SALK_201910,chr1:027124450,9.00E-132,W/27124450-27124703,JS804949.1
SALK_202080,chr1:027125622,4.00E-115,W/27125622-27125845,JS805032.1
SALK_205450,chr1:027143298,5.00E-61,W/27143298-27143423,JS806390.1
SALK_206588,chr1:027167434,2.00E-123,W/27167434-27167672,JS806911.1
SALK_207017,chr1:027169323,9.00E-122,W/27169323-27169558,JS807115.1
SALK_201823,chr1:027188163,6.00E-44,W/27188163-27188411,JS804893.1
SALK_204221,chr1:027290624,3.00E-106,W/27290624-27290831,JS805883.1
SALK_208189,chr1:027345503,2.00E-82,W/27345503-27345667,JY126557.1
SALK_205347,chr1:027348705,1.00E-51,W/27348705-27348813,JS806347.1
SALK_209361,chr1:027386445,8.00E-122,W/27386445-27386680,JY502024.1
SALK_084299C1,chr1:027386459,3.00E-110,W/27386459-27386673,JY085898.1
SALK_205790,chr1:027422099,2.00E-112,W/27422099-27422317,JS806513.1
SALK_202219,chr1:027424921,2.00E-124,W/27424921-27425161,JS805084.1
SALK_204689,chr1:027439578,7.00E-55,W/27439578-27439701,JS806076.1
SALK_105663C1,chr1:027444476,1.00E-34,W/27444476-27444553,JY126334.1
SALK_206391,chr1:027455795,1.00E-166,W/27455795-27456111,JS806792.1
SALK_210009,chr1:027462204,9.00E-137,W/27462204-27462466,JY502250.1
SALK_112473C1,chr1:027462219,1.00E-72,W/27462219-27462365,JY086124.1
SALK_207033,chr1:027491223,3.00E-146,W/27491223-27491502,JS807120.1
SALK_206525,chr1:027491243,1.00E-114,W/27491243-27491465,JS806874.1
SALK_206485,chr1:027497240,8.00E-117,W/27497240-27497472,JS806849.1
SALK_207767,chr1:027500375,5.00E-114,W/27500375-27500596,JS807280.1
SALK_202988,chr1:027502982,7.00E-60,W/27502982-27503105,JY127665.1
SALK_201473,chr1:027505867,2.00E-87,W/27505867-27506040,JS804703.1
SALK_203093,chr1:027512597,3.00E-122,W/27512597-27512833,JS805384.1
SALK_203622,chr1:027514783,3.00E-96,W/27514783-27514978,JS805582.1
SALK_207085,chr1:027553652,1.00E-109,W/27553652-27553865,JY127718.1
SALK_204462,chr1:027592602,3.00E-121,W/27592602-27592836,JS805988.1
SALK_203171,chr1:027608159,2.00E-124,W/27608159-27608399,JS805419.1
SALK_207205,chr1:027612227,1.00E-69,W/27612227-27612384,JS807191.1
SALK_209287,chr1:027654743,2.00E-138,W/27654743-27655008,JY501998.1
SALK_082018C1,chr1:027654768,5.00E-144,W/27654768-27655043,JY085872.1
SALK_207299,chr1:027672222,4.00E-135,W/27672222-27672484,JY127735.1
SALK_204155,chr1:027672899,7.00E-112,W/27672899-27673116,JS805847.1
SALK_206202,chr1:027673231,4.00E-110,W/27673231-27673445,JS806687.1
SALK_206513,chr1:027687145,3.00E-147,W/27687145-27687426,JS806867.1
SALK_202025,chr1:027729355,2.00E-107,W/27729355-27729564,JS805009.1
SALK_206605,chr1:027735141,5.00E-129,W/27735141-27735389,JS806918.1
SALK_205916,chr1:027739080,1.00E-109,W/27739080-27739293,JS806565.1
SALK_207039,chr1:027740652,1.00E-120,W/27740652-27740885,JS807125.1
SALK_206696,chr1:027745151,3.00E-100,W/27745151-27745347,JS806967.1
SALK_201867,chr1:027768386,3.00E-131,W/27768386-27768638,JS804916.1
SALK_107272C,chr1:027825906,1.00E-34,W/27825906-27825983,JY126442.1
SALK_203121,chr1:027832318,6.00E-98,W/27832318-27832510,JS805392.1
SALK_205025,chr1:027833886,4.00E-115,W/27833886-27834109,JS806198.1
SALK_209588,chr1:027849703,3.00E-146,W/27849703-27849982,JY502124.1
SALK_106098C1,chr1:027849862,9.00E-59,W/27849862-27849983,JY085998.1
SALK_108822C1,chr1:027865328,4.00E-120,W/27865328-27865560,JY126508.1
SALK_203051,chr1:027865589,6.00E-108,W/27865589-27865799,JY127672.1
SALK_200612,chr1:027867194,5.00E-175,W/27867194-27867525,JS804379.1
SALK_201913,chr1:027877245,6.00E-72,W/27877245-27877390,JS804952.1
SALK_206182,chr1:027878527,2.00E-112,W/27878527-27878745,JS806676.1
SALK_206806,chr1:027879758,6.00E-118,W/27879758-27879986,JS807028.1
SALK_205379,chr1:027908084,2.00E-96,W/27908084-27908273,JS806360.1
SALK_202657,chr1:027908615,4.00E-109,W/27908615-27908827,JY127653.1
SALK_209481,chr1:027921647,0,W/27921647-27922036,JY502089.1
SALK_087243C1,chr1:027922030,8.00E-43,W/27922030-27922122,JY085963.1
SALK_205257,chr1:027948480,4.00E-110,W/27948480-27948694,JS806302.1
SALK_206284,chr1:027986017,5.00E-114,W/27986017-27986238,JS806740.1
SALK_116003C,chr1:027995239,3.00E-47,W/27995239-27995339,JY502627.1
SALK_206034,chr1:028015523,4.00E-95,W/28015523-28015710,JS806607.1
SALK_115242C,chr1:028059609,2.00E-102,W/28059609-28059809,JY502588.1
SALK_111772C,chr1:028107915,2.00E-102,W/28107915-28108115,JY502407.1
SALK_208649,chr1:028110377,2.00E-107,W/28110377-28110586,JY126801.1
SALK_205365,chr1:028111992,7.00E-08,W/28111992-28112021,JS806353.1
SALK_209573,chr1:028138862,2.00E-128,W/28138862-28139109,JY502120.1
SALK_105864C1,chr1:028138942,4.00E-83,W/28138942-28139107,JY085994.1
SALK_208661,chr1:028187200,2.00E-82,W/28187200-28187364,JY126809.1
SALK_200720,chr1:028235851,1.00E-110,W/28235851-28236066,JS804414.1
SALK_206169,chr1:028241410,2.00E-108,W/28241410-28241621,JS806667.1
SALK_204212,chr1:028249643,1.00E-125,W/28249643-28249885,JS805880.1
SALK_205468,chr1:028253127,7.00E-08,W/28253127-28253162,JS806395.1
SALK_210230,chr1:028255049,0,W/28255049-28255394,JY502320.1
SALK_115743C,chr1:028255220,5.00E-88,W/28255220-28255394,JY086194.1
SALK_202170,chr1:028292729,3.00E-100,W/28292729-28292925,JS805061.1
SALK_202053,chr1:028330856,0,W/28330856-28331199,JS805021.1
SALK_208357,chr1:028338593,1.00E-72,W/28338593-28338739,JY126647.1
SALK_209328,chr1:028372845,3.00E-116,W/28372845-28373070,JY502012.1
SALK_083716C1,chr1:028372866,7.00E-112,W/28372866-28373083,JY085886.1
SALK_208712,chr1:028415096,4.00E-89,W/28415096-28415272,JY126835.1
SALK_108893C1,chr1:028437401,1.00E-34,W/28437401-28437478,JY126512.1
SALK_200942,chr1:028450198,2.00E-33,W/28450198-28450273,JS804480.1
SALK_208911,chr1:028505953,2.00E-128,W/28505953-28506200,JY126910.1
SALK_204049,chr1:028527591,5.00E-98,W/28527591-28527786,JS805795.1
SALK_202412,chr1:028533509,2.00E-174,W/28533509-28533842,JS805156.1
SALK_207199,chr1:028543525,8.00E-117,W/28543525-28543751,JY127727.1
SALK_208435,chr1:028595003,9.00E-59,W/28595003-28595124,JY126689.1
SALK_106897C,chr1:028596974,4.00E-150,W/28596974-28597260,JY126429.1
SALK_203127,chr1:028642754,2.00E-101,W/28642754-28642952,JS805397.1
SALK_208385,chr1:028655635,1.00E-120,W/28655635-28655868,JY126660.1
SALK_208978,chr1:028673016,2.00E-118,W/28673016-28673245,JY501871.1
SALK_001499C1,chr1:028673123,2.00E-82,W/28673123-28673290,JY085745.1
SALK_116016C,chr1:028717698,3.00E-47,W/28717698-28717798,JY502629.1
SALK_202947,chr1:028721216,1.00E-84,W/28721216-28721384,JS805332.1
SALK_204109,chr1:028726441,1.00E-130,W/28726441-28726692,JS805824.1
SALK_114623C,chr1:028772547,3.00E-47,W/28772547-28772647,JY502563.1
SALK_203748,chr1:028772776,1.00E-89,W/28772776-28772953,JS805640.1
SALK_202935,chr1:028774914,6.00E-87,W/28774914-28775086,JY127661.1
SALK_201240,chr1:028791918,5.00E-83,W/28791918-28792083,JS804606.1
SALK_202009,chr1:028849831,3.00E-126,W/28849831-28850074,JS805000.1
SALK_203759,chr1:028854401,3.00E-121,W/28854401-28854635,JS805646.1
SALK_109710C,chr1:028886742,3.00E-47,W/28886742-28886842,JY502353.1
SALK_106148C,chr1:028938234,1.00E-34,W/28938234-28938311,JY126354.1
SALK_116057C1,chr1:028940611,2.00E-102,W/28940611-28940811,JY502633.1
SALK_204696,chr1:028947339,4.00E-99,W/28947339-28947533,JS806078.1
SALK_208657,chr1:028975480,5.00E-124,W/28975480-28975719,JY126807.1
SALK_203762,chr1:029011874,4.00E-136,W/29011874-29012135,JS805649.1
SALK_203467,chr1:029022565,7.00E-112,W/29022565-29022782,JS805522.1
SALK_201730,chr1:029061481,1.00E-11,W/29061481-29061542,JS804834.1
SALK_203138,chr1:029063710,3.00E-126,W/29063710-29063953,JS805405.1
SALK_206365,chr1:029137830,9.00E-122,W/29137830-29138065,JS806779.1
SALK_202100,chr1:029172214,9.00E-111,W/29172214-29172429,JS805040.1
SALK_115042C,chr1:029190250,3.00E-47,W/29190250-29190350,JY502574.1
SALK_209247,chr1:029206792,4.00E-120,W/29206792-29207024,JY501984.1
SALK_080681C1,chr1:029206955,8.00E-54,W/29206955-29207070,JY085858.1
SALK_111998C,chr1:029215050,2.00E-102,W/29215050-29215250,JY502417.1
SALK_204243,chr1:029228004,3.00E-65,W/29228004-29228137,JS805892.1
SALK_202854,chr1:029247236,3.00E-29,W/29247236-29247316,JS805297.1
SALK_112058C,chr1:029252915,3.00E-47,W/29252915-29253015,JY502421.1
SALK_208367,chr1:029262836,2.00E-75,W/29262836-29262987,JY126652.1
SALK_208567,chr1:029295889,5.00E-67,W/29295889-29296025,JY126750.1
SALK_205722,chr1:029305131,2.00E-96,W/29305131-29305320,JS806477.1
SALK_209860,chr1:029312974,2.00E-123,W/29312974-29313212,JY502209.1
SALK_109614C,chr1:029312989,3.00E-79,W/29312989-29313147,JY086083.1
SALK_208769,chr1:029322675,5.00E-98,W/29322675-29322867,JY126858.1
SALK_204373,chr1:029347047,3.00E-116,W/29347047-29347272,JS805938.1
SALK_205246,chr1:029409235,3.00E-116,W/29409235-29409467,JS806296.1
SALK_205032,chr1:029410050,3.00E-111,W/29410050-29410266,JS806201.1
SALK_209444,chr1:029426834,7.00E-107,W/29426834-29427042,JY502065.1
SALK_086580C1,chr1:029426851,1.00E-130,W/29426851-29427102,JY085939.1
SALK_204396,chr1:029433712,4.00E-120,W/29433712-29433944,JS805950.1
SALK_204294,chr1:029436447,4.00E-57,W/29436447-29436565,JS805920.1
SALK_209861,chr1:029448680,0,W/29448680-29449104,JY502210.1
SALK_109620C1,chr1:029448684,7.00E-83,W/29448684-29448852,JY086084.1
SALK_209873,chr1:029449044,4.00E-166,W/29449044-29449359,JY502214.1
SALK_109797C1,chr1:029449192,4.00E-89,W/29449192-29449368,JY086088.1
SALK_204602,chr1:029462121,2.00E-103,W/29462121-29462323,JS806047.1
SALK_113701C,chr1:029508684,3.00E-47,W/29508684-29508784,JY502506.1
SALK_209673,chr1:029529448,4.00E-171,W/29529448-29529772,JY502157.1
SALK_107189C1,chr1:029538717,9.00E-75,W/29538717-29538867,JY086031.1
SALK_201706,chr1:029564782,1.00E-125,W/29564782-29565024,JS804820.1
SALK_200211,chr1:029614208,0,W/29614208-29614605,JS804251.1
SALK_202168,chr1:029631842,3.00E-106,W/29631842-29632049,JS805060.1
SALK_200577,chr1:029640547,1.00E-34,W/29640547-29640624,JS804362.1
SALK_207306,chr1:029652895,4.00E-40,W/29652895-29653141,JS807210.1
SALK_205967,chr1:029653251,4.00E-130,W/29653251-29653501,JS806583.1
SALK_204000,chr1:029658282,9.00E-86,W/29658282-29658452,JS805769.1
SALK_111805C,chr1:029678014,2.00E-102,W/29678014-29678214,JY502413.1
SALK_208904,chr1:029729248,6.00E-118,W/29729248-29729476,JY126906.1
SALK_200324,chr1:029745897,6.00E-108,W/29745897-29746107,JS804284.1
SALK_206162,chr1:029816555,4.00E-94,W/29816555-29816740,JS806663.1
SALK_206710,chr1:029817227,2.00E-108,W/29817227-29817438,JS806976.1
SALK_209090,chr1:029894830,4.00E-150,W/29894830-29895116,JY501923.1
SALK_042990C1,chr1:029894833,4.00E-161,W/29894833-29895142,JY085797.1
SALK_202849,chr1:029920334,2.00E-88,W/29920334-29920509,JS805292.1
SALK_105876C,chr1:030045497,2.00E-65,W/30045497-30045630,JY126350.1
SALK_114589C,chr1:030081903,3.00E-47,W/30081903-30082003,JY502559.1
SALK_202114,chr1:030085755,2.00E-123,W/30085755-30085993,JS805046.1
SALK_206870,chr1:030090416,3.00E-121,W/30090416-30090650,JY127699.1
SALK_202789,chr1:030092056,3.00E-96,W/30092056-30092245,JS805275.1
SALK_202131,chr1:030135166,2.00E-112,W/30135166-30135387,JS805051.1
SALK_201822,chr1:030150393,2.00E-24,W/30150393-30150514,JS804892.1
SALK_207025,chr1:030159406,2.00E-103,W/30159406-30159623,JS807119.1
SALK_207078,chr1:030171482,2.00E-117,W/30171482-30171709,JS807147.1
SALK_202246,chr1:030189746,1.00E-98,W/30189746-30189939,JS805093.1
SALK_207777,chr1:030200955,0,W/30200955-30201299,JS807281.1
SALK_206894,chr1:030201278,3.00E-64,W/30201278-30201409,JS807059.1
SALK_207250,chr1:030209011,9.00E-19,W/30209011-30209059,JY127732.1
SALK_202346,chr1:030214498,1.00E-135,W/30214498-30214758,JS805131.1
SALK_205336,chr1:030216178,2.00E-44,W/30216178-30216273,JS806339.1
SALK_204577,chr1:030216473,8.00E-70,W/30216473-30216614,JS806040.1
SALK_207871,chr1:030280286,2.00E-134,W/30280286-30280544,JS807295.1
SALK_202693,chr1:030311747,2.00E-118,W/30311747-30311976,JS805248.1
SALK_206762,chr1:030401979,1.00E-124,W/30401979-30402219,JS807005.1
SALK_207053,chr2:000116393,4.00E-156,W/116393-116690,JY127717.1
SALK_208782,chr2:000128455,1.00E-89,W/128455-128632,JY126867.1
SALK_210233,chr2:000133757,2.00E-122,W/133757-133993,JY502322.1
SALK_115763C1,chr2:000142247,7.00E-44,W/142247-142341,JY086196.1
SALK_206360,chr2:000144112,2.00E-98,W/144112-144305,JS806775.1
SALK_209508,chr2:000168859,3.00E-116,W/168859-169084,JY502102.1
SALK_087953C1,chr2:000168860,1.00E-145,W/168860-169138,JY085976.1
SALK_208327,chr2:000169351,1.00E-98,W/169351-169544,JY126631.1
SALK_209384,chr2:000198869,3.00E-162,W/198869-199177,JY502036.1
SALK_085051C1,chr2:000198984,5.00E-124,W/198984-199223,JY085910.1
SALK_204495,chr2:000283124,8.00E-117,W/283124-283350,JS806005.1
SALK_205603,chr2:000284484,1.00E-104,W/284484-284688,JS806440.1
SALK_205823,chr2:000307534,3.00E-122,W/307534-307770,JS806527.1
SALK_203128,chr2:000331317,1.00E-121,W/331317-331552,JS805398.1
SALK_113184C,chr2:000334341,3.00E-47,W/334341-334441,JY502461.1
SALK_209472,chr2:000341972,2.00E-102,W/341972-342172,JY502082.1
SALK_087097C1,chr2:000341994,3.00E-100,W/341994-342196,JY085956.1
SALK_201922,chr2:000386835,2.00E-138,W/386835-387100,JS804959.1
SALK_202968,chr2:000390345,3.00E-116,W/390345-390575,JS805343.1
SALK_205748,chr2:000398333,2.00E-49,W/398333-398437,JS806489.1
SALK_205825,chr2:000408064,4.00E-35,W/408064-408142,JS806528.1
SALK_203134,chr2:000408635,1.00E-119,W/408635-408866,JS805402.1
SALK_112708C1,chr2:000491212,2.00E-59,W/491212-491334,JY086126.1
SALK_210015,chr2:000491373,1.00E-130,W/491373-491624,JY502252.1
SALK_206700,chr2:000538562,1.00E-119,W/538562-538793,JS806969.1
SALK_208944,chr2:000609814,3.00E-126,W/609814-610057,JY126930.1
SALK_206825,chr2:000614491,4.00E-104,W/614491-614694,JS807038.1
SALK_201644,chr2:000618092,5.00E-119,W/618092-618322,JS804785.1
SALK_105812C,chr2:000687439,1.00E-16,W/687439-687483,JY126344.1
SALK_206991,chr2:000717050,2.00E-107,W/717050-717263,JS807109.1
SALK_207867,chr2:000892659,4.00E-125,W/892659-892900,JS807293.1
SALK_107975C,chr2:000916735,3.00E-90,W/916735-916913,JY086046.1
SALK_209723,chr2:000916941,1.00E-129,W/916941-917190,JY502172.1
SALK_202532,chr2:000936426,6.00E-123,W/936426-936663,JS805186.1
SALK_208957,chr2:001000594,2.00E-118,W/1000594-1000823,JY126938.1
SALK_208166,chr2:001081450,2.00E-107,W/1081450-1081659,JY126544.1
SALK_203259,chr2:001081750,4.00E-125,W/1081750-1081991,JY127684.1
SALK_208330,chr2:001121987,2.00E-143,W/1121987-1122261,JY126634.1
SALK_201883,chr2:001143473,4.00E-125,W/1143473-1143717,JS804930.1
SALK_205554,chr2:001153851,3.00E-105,W/1153851-1154056,JS806424.1
SALK_204483,chr2:001154113,8.00E-123,W/1154113-1154350,JS805997.1
SALK_202081,chr2:001185910,3.00E-142,W/1185910-1186182,JS805033.1
SALK_201840,chr2:001197880,1.00E-161,W/1197880-1198187,JS804900.1
SALK_200681,chr2:001274564,3.00E-121,W/1274564-1274798,JS804404.1
SALK_205661,chr2:001315195,5.00E-94,W/1315195-1315380,JS806455.1
SALK_205979,chr2:001334054,7.00E-76,W/1334054-1334224,JS806589.1
SALK_204959,chr2:001448813,4.00E-109,W/1448813-1449025,JS806177.1
SALK_114490C,chr2:001482411,3.00E-47,W/1482411-1482511,JY502552.1
SALK_205083,chr2:001494760,3.00E-116,W/1494760-1494985,JS806217.1
SALK_206798,chr2:001520584,2.00E-113,W/1520584-1520804,JS807024.1
SALK_205141,chr2:001570898,2.00E-108,W/1570898-1571109,JS806239.1
SALK_208279,chr2:001592652,1.00E-99,W/1592652-1592847,JY126602.1
SALK_107912C1,chr2:001678368,5.00E-93,W/1678368-1678551,JY086044.1
SALK_209720,chr2:001679684,0,W/1679684-1680053,JY502170.1
SALK_200550,chr2:001697383,1.00E-21,W/1697383-1697437,JS804360.1
SALK_201344,chr2:001838875,3.00E-90,W/1838875-1839053,JS804647.1
SALK_204448,chr2:002033809,3.00E-127,W/2033809-2034060,JS805980.1
SALK_205589,chr2:002145435,4.00E-114,W/2145435-2145656,JS806435.1
SALK_204639,chr2:002146154,1.00E-130,W/2146154-2146405,JS806058.1
SALK_204981,chr2:002173449,6.00E-82,W/2173449-2173612,JS806181.1
SALK_206418,chr2:002203145,3.00E-162,W/2203145-2203453,JS806812.1
SALK_206419,chr2:002203892,5.00E-114,W/2203892-2204113,JS806813.1
SALK_209750,chr2:002214221,4.00E-130,W/2214221-2214471,JY502183.1
SALK_108486C1,chr2:002214312,2.00E-50,W/2214312-2214418,JY086057.1
SALK_108566C1,chr2:002217346,2.00E-149,W/2217346-2217631,JY126495.1
SALK_207390,chr2:002330908,4.00E-10,W/2330908-2330941,JS807236.1
SALK_206415,chr2:002337687,4.00E-104,W/2337687-2337890,JS806809.1
SALK_201355,chr2:002360483,4.00E-89,W/2360483-2360659,JS804653.1
SALK_204678,chr2:002754373,9.00E-137,W/2754373-2754635,JS806073.1
SALK_210026,chr2:002884276,6.00E-154,W/2884276-2884569,JY502256.1
SALK_113073C1,chr2:002884494,1.00E-09,W/2884494-2884528,JY086130.1
SALK_209922,chr2:002916858,2.00E-118,W/2916858-2917087,JY502227.1
SALK_110661C,chr2:002916859,9.00E-75,W/2916859-2917009,JY086101.1
SALK_202756,chr2:002921338,5.00E-98,W/2921338-2921530,JS805267.1
SALK_208164,chr2:002969964,1.00E-99,W/2969964-2970159,JY126543.1
SALK_202343,chr2:003008601,1.00E-121,W/3008601-3008836,JS805130.1
SALK_205864,chr2:003038662,9.00E-101,W/3038662-3038859,JS806546.1
SALK_113276C,chr2:003586456,2.00E-102,W/3586456-3586656,JY502468.1
SALK_208161,chr2:003725864,2.00E-117,W/3725864-3726091,JY126542.1
SALK_207404,chr2:004011467,1.00E-140,W/4011467-4011736,JS807238.1
SALK_109810C,chr2:004305820,3.00E-47,W/4305820-4305920,JY502364.1
SALK_206150,chr2:004333406,2.00E-23,W/4333406-4333466,JS806655.1
SALK_206038,chr2:004724462,2.00E-118,W/4724462-4724691,JS806611.1
SALK_201215,chr2:004971650,5.00E-114,W/4971650-4971881,JS804596.1
SALK_209035,chr2:005010916,4.00E-78,W/5010916-5011072,JY501901.1
SALK_003657C1,chr2:005010960,2.00E-82,W/5010960-5011124,JY085775.1
SALK_205681,chr2:005050629,1.00E-99,W/5050629-5050824,JS806459.1
SALK_208581,chr2:005391740,5.00E-129,W/5391740-5391988,JY126758.1
SALK_209737,chr2:005528636,2.00E-138,W/5528636-5528901,JY502176.1
SALK_108160C1,chr2:005528637,8.00E-32,W/5528637-5528712,JY086050.1
SALK_204259,chr2:005690419,1.00E-120,W/5690419-5690652,JS805903.1
SALK_205267,chr2:005692850,8.00E-112,W/5692850-5693067,JS806308.1
SALK_204604,chr2:005774185,2.00E-108,W/5774185-5774396,JS806048.1
SALK_202018,chr2:005791110,2.00E-103,W/5791110-5791312,JS805005.1
SALK_206872,chr2:005908319,2.00E-108,W/5908319-5908530,JY127700.1
SALK_204308,chr2:005915227,6.00E-124,W/5915227-5915466,JS805924.1
SALK_203932,chr2:005915739,6.00E-124,W/5915739-5915978,JS805733.1
SALK_106717C1,chr2:005922026,1.00E-34,W/5922026-5922103,JY126409.1
SALK_203924,chr2:005935429,8.00E-132,W/5935429-5935682,JS805730.1
SALK_106680C1,chr2:005997530,5.00E-40,C/5997530-5997617,JY126401.1
SALK_205837,chr2:006043613,2.00E-112,W/6043613-6043831,JS806538.1
SALK_203664,chr2:006088749,1.00E-95,W/6088749-6088937,JS805603.1
SALK_206036,chr2:006167273,7.00E-102,W/6167273-6167472,JS806609.1
SALK_204904,chr2:006273464,6.00E-149,W/6273464-6273748,JS806149.1
SALK_201830,chr2:006293601,1.00E-50,W/6293601-6293870,JS804896.1
SALK_209080,chr2:006367290,0,W/6367290-6367892,JY501917.1
SALK_041283C1,chr2:006367520,1.00E-110,W/6367520-6367738,JY085791.1
SALK_208774,chr2:006382325,3.00E-64,W/6382325-6382456,JY126861.1
SALK_206680,chr2:006387403,8.00E-86,W/6387403-6387573,JS806957.1
SALK_210012,chr2:006451450,4.00E-120,W/6451450-6451682,JY502251.1
SALK_112554C,chr2:006451452,3.00E-74,W/6451452-6451601,JY086125.1
SALK_204774,chr2:006512096,8.00E-122,W/6512096-6512331,JS806098.1
SALK_205558,chr2:006518885,4.00E-35,W/6518885-6518963,JS806425.1
SALK_208190,chr2:006587682,7.00E-97,W/6587682-6587872,JY126558.1
SALK_203803,chr2:006608521,5.00E-103,W/6608521-6608722,JS805665.1
SALK_205787,chr2:006615746,4.00E-125,W/6615746-6615990,JS806510.1
SALK_208920,chr2:006639622,1.00E-125,W/6639622-6639864,JY126915.1
SALK_203323,chr2:006641228,2.00E-97,W/6641228-6641419,JS805471.1
SALK_209751,chr2:006672044,4.00E-135,W/6672044-6672303,JY502184.1
SALK_108486C2,chr2:006672045,4.00E-78,W/6672045-6672201,JY086058.1
SALK_107715C1,chr2:006736266,1.00E-34,W/6736266-6736343,JY126466.1
SALK_200880,chr2:006825074,2.00E-102,W/6825074-6825274,JS804466.1
SALK_208250,chr2:006843715,2.00E-107,W/6843715-6843924,JY126588.1
SALK_206349,chr2:006920838,6.00E-71,W/6920838-6920981,JS806768.1
SALK_108580C1,chr2:006927285,5.00E-51,W/6927285-6927392,JY126497.1
SALK_200301,chr2:006934498,8.00E-163,W/6934498-6934807,JS804276.1
SALK_206247,chr2:006997473,4.00E-99,W/6997473-6997667,JS806721.1
SALK_203588,chr2:007036765,2.00E-123,W/7036765-7037003,JS805569.1
SALK_208358,chr2:007120490,6.00E-108,W/7120490-7120700,JY126648.1
SALK_113054C,chr2:007130590,2.00E-102,W/7130590-7130790,JY502458.1
SALK_205153,chr2:007131572,2.00E-139,W/7131572-7131839,JS806247.1
SALK_209636,chr2:007160791,1.00E-125,W/7160791-7161033,JY502143.1
SALK_106894C1,chr2:007160813,1.00E-70,W/7160813-7160956,JY086017.1
SALK_203063,chr2:007173140,1.00E-114,W/7173140-7173362,JS805372.1
SALK_200246,chr2:007198061,5.00E-129,W/7198061-7198309,JS804265.1
SALK_205950,chr2:007211021,2.00E-60,W/7211021-7211145,JS806580.1
SALK_204032,chr2:007314725,3.00E-112,W/7314725-7314943,JS805786.1
SALK_201010,chr2:007318127,9.00E-142,W/7318127-7318398,JS804498.1
SALK_209262,chr2:007332900,1.00E-150,W/7332900-7333187,JY501991.1
SALK_081154C1,chr2:007332904,2.00E-153,W/7332904-7333196,JY085865.1
SALK_206354,chr2:007342313,4.00E-115,W/7342313-7342536,JS806770.1
SALK_207878,chr2:007363239,3.00E-74,W/7363239-7363388,JS807297.1
SALK_201636,chr2:007396561,4.00E-110,W/7396561-7396775,JS804781.1
SALK_208325,chr2:007409352,8.00E-96,W/7409352-7409540,JY126629.1
SALK_206190,chr2:007433902,1.00E-34,W/7433902-7433979,JS806680.1
SALK_206815,chr2:007436476,4.00E-120,W/7436476-7436708,JS807035.1
SALK_206271,chr2:007460818,1.00E-99,W/7460818-7461013,JS806734.1
SALK_201220,chr2:007545806,8.00E-168,W/7545806-7546124,JS804600.1
SALK_201628,chr2:007576584,5.00E-119,W/7576584-7576814,JS804775.1
SALK_205696,chr2:007584349,3.00E-100,W/7584349-7584545,JS806468.1
SALK_205909,chr2:007587272,1.00E-37,W/7587272-7587355,JS806561.1
SALK_208141,chr2:007589633,1.00E-103,W/7589633-7589835,JY126533.1
SALK_206366,chr2:007645931,5.00E-129,W/7645931-7646179,JS806780.1
SALK_209330,chr2:007648124,0,W/7648124-7648513,JY502014.1
SALK_083731C,chr2:007648271,3.00E-37,W/7648271-7648356,JY085888.1
SALK_206010,chr2:007668557,4.00E-89,W/7668557-7668733,JS806603.1
SALK_113012C1,chr2:007670724,3.00E-47,W/7670724-7670824,JY502455.1
SALK_204953,chr2:007698006,4.00E-135,W/7698006-7698265,JS806173.1
SALK_200741,chr2:007723218,1.00E-125,W/7723218-7723460,JS804425.1
SALK_208608,chr2:007767016,1.00E-130,W/7767016-7767267,JY126776.1
SALK_209627,chr2:007826561,4.00E-125,W/7826561-7826802,JY502138.1
SALK_106708C,chr2:007826563,6.00E-71,W/7826563-7826706,JY086012.1
SALK_201557,chr2:007840654,2.00E-117,W/7840654-7840881,JS804744.1
SALK_113084C,chr2:007852240,3.00E-47,W/7852240-7852340,JY502459.1
SALK_203844,chr2:007880273,7.00E-133,W/7880273-7880528,JS805690.1
SALK_203425,chr2:007925231,1.00E-104,W/7925231-7925435,JS805509.1
SALK_206510,chr2:007943382,2.00E-113,W/7943382-7943602,JS806866.1
SALK_204028,chr2:007964915,2.00E-118,W/7964915-7965144,JS805782.1
SALK_203566,chr2:007968806,2.00E-70,W/7968806-7968948,JS805561.1
SALK_202579,chr2:007971271,4.00E-115,W/7971271-7971494,JS805201.1
SALK_200630,chr2:007971524,1.00E-25,W/7971524-7971585,JS804384.1
SALK_205096,chr2:007972041,4.00E-30,W/7972041-7972110,JS806222.1
SALK_114091C1,chr2:007977211,2.00E-102,W/7977211-7977411,JY502520.1
SALK_205738,chr2:007987998,1.00E-104,W/7987998-7988202,JS806483.1
SALK_202220,chr2:008010927,1.00E-100,W/8010927-8011124,JS805085.1
SALK_208429,chr2:008073319,7.00E-81,W/8073319-8073480,JY126685.1
SALK_210174,chr2:008093185,7.00E-138,W/8093185-8093449,JY502301.1
SALK_114881C1,chr2:008093318,4.00E-69,W/8093318-8093458,JY086175.1
SALK_201932,chr2:008156467,3.00E-64,W/8156467-8156598,JS804966.1
